latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
21.11647,83.79678,333.43,0.39,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.74,1.89,D
21.11977,86.17594,367.0,0.48,0.4,2026-01-16,741,N20,VIIRS,l,2.0NRT,325.46,54.97,D
21.12037,86.18052,342.62,0.48,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.68,28.79,D
21.12343,86.1754,340.99,0.48,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.01,7.27,D
21.12402,86.17998,335.79,0.48,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.64,4.13,D
21.12549,82.86653,332.41,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.38,1.44,D
21.13585,86.64034,340.72,0.5,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.4,6.03,D
21.13758,86.45061,341.57,0.49,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.21,5.62,D
21.1382,86.45532,332.7,0.49,0.4,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.08,5.62,D
21.14535,83.52663,335.22,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.89,3.78,D
21.14693,83.84208,331.27,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,302.57,1.74,D
21.14723,83.72607,333.45,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.32,2.41,D
21.15361,73.00267,330.57,0.36,0.57,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.12,2.22,D
21.15362,81.17043,347.33,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.48,3.73,D
21.15413,83.12589,342.57,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.34,2.63,D
21.15744,83.86752,332.62,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.92,3.13,D
21.16305,84.92635,329.51,0.42,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.02,1.94,D
21.16548,82.12879,334.07,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.34,2.64,D
21.17324,82.39877,346.59,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.06,5.16,D
21.17511,81.51502,334.4,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.72,2.57,D
21.17533,75.26356,339.97,0.51,0.5,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.91,4.89,D
21.1766,81.09991,351.62,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.82,5.1,D
21.17926,82.394,333.94,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.58,2.35,D
21.17994,81.0993,346.28,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.95,3.05,D
21.19068,86.73371,330.84,0.51,0.41,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.14,2.38,D
21.19114,81.06207,336.7,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.9,2.26,D
21.19176,81.06586,355.97,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.99,5.5,D
21.19449,81.06145,346.33,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.24,3.79,D
21.1951,81.06526,349.32,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.84,3.8,D
21.19562,83.66029,332.01,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.84,2.04,D
21.19826,83.54095,335.71,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.35,8.33,D
21.20109,81.40192,341.78,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.4,10.78,D
21.21302,82.72688,334.21,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.15,3.89,D
21.21461,83.65349,331.26,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.45,3.45,D
21.21897,83.38083,344.95,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.75,7.87,D
21.22342,86.65958,333.42,0.5,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.85,3.85,D
21.22452,84.04745,331.81,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.45,3.19,D
21.22788,84.04691,330.09,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,302.93,2.72,D
21.22844,84.05073,334.61,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.74,2.29,D
21.23774,82.067,331.3,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.79,2.55,D
21.25215,86.10649,351.57,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,311.58,18.25,D
21.25328,86.14356,336.62,0.48,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.71,3.57,D
21.2558,86.10594,351.53,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.9,18.25,D
21.2574,83.85524,330.54,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.71,1.9,D
21.25971,85.8297,332.75,0.46,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.58,4.7,D
21.26203,83.39648,333.96,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.86,2.28,D
21.266,80.58881,332.58,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.74,3.15,D
21.27007,83.65971,330.28,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,302.24,1.38,D
21.27305,83.44812,331.29,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.29,0.6,D
21.27464,86.10781,333.71,0.47,0.4,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.36,10.46,D
21.28072,83.56947,332.64,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.88,2.23,D
21.28344,76.61528,333.3,0.42,0.45,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.15,4.5,D
21.29676,83.60909,331.7,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.0,2.28,D
21.30203,83.83238,331.26,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.97,1.84,D
21.30231,83.18772,332.24,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.92,1.81,D
21.30301,83.51564,344.04,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.37,4.91,D
21.30478,80.46421,334.58,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.79,2.58,D
21.34202,86.53606,345.24,0.5,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.41,12.04,D
21.35007,83.02816,332.09,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.95,2.6,D
21.35974,83.69489,335.36,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.44,3.09,D
21.36218,86.87229,332.33,0.52,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.73,4.98,D
21.38663,82.75368,334.06,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.06,1.69,D
21.3902,82.06565,342.87,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,313.73,6.64,D
21.39076,82.06934,335.68,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.9,6.64,D
21.39739,80.40675,335.37,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.07,4.73,D
21.40873,81.78939,347.43,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.41,11.26,D
21.40943,82.97264,333.31,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.02,3.82,D
21.41583,86.84106,342.46,0.52,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.83,4.86,D
21.41602,86.83918,337.83,0.52,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.66,5.76,D
21.41641,84.01667,331.11,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.05,1.54,D
21.41745,83.76279,339.42,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.25,6.95,D
21.41921,81.79132,354.05,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,311.17,5.64,D
21.43646,79.92346,334.44,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.1,1.92,D
21.44047,79.41001,332.83,0.45,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.49,4.02,D
21.44157,83.60439,334.7,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.83,1.96,D
21.44748,85.16503,339.29,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.39,2.3,D
21.45813,83.64794,343.39,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.05,6.57,D
21.46447,83.78642,343.54,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.63,6.68,D
21.46992,84.17365,335.29,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.84,4.51,D
21.47213,80.45387,330.44,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.35,2.24,D
21.47301,82.02837,345.55,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.94,5.2,D
21.48402,84.11639,336.94,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.01,3.49,D
21.48931,80.30402,343.47,0.42,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.09,5.63,D
21.49357,82.18355,339.71,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,313.13,24.86,D
21.49431,81.72818,347.4,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.11,8.74,D
21.49471,82.1909,338.51,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.23,2.28,D
21.49489,81.73188,342.56,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.9,8.74,D
21.49761,81.72759,351.69,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.48,3.41,D
21.49819,81.73129,330.52,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.19,3.41,D
21.50315,83.60572,331.37,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.0,1.59,D
21.51145,82.25594,340.27,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.89,4.35,D
21.51517,81.23692,346.87,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.65,4.18,D
21.51531,82.25903,332.04,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.96,4.35,D
21.51803,82.25478,345.85,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.42,9.71,D
21.51819,81.90262,333.76,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.42,1.87,D
21.52192,80.31013,333.14,0.42,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,307.97,3.21,D
21.54627,84.46185,330.97,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.27,2.65,D
21.55642,74.43749,337.52,0.57,0.52,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.47,4.26,D
21.55752,74.43417,338.3,0.57,0.52,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.9,5.93,D
21.55968,87.03948,329.31,0.53,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.2,3.11,D
21.56478,84.17459,350.02,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.29,7.37,D
21.57467,77.87666,334.92,0.53,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.45,6.49,D
21.5789,78.18082,335.71,0.51,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.51,3.97,D
21.58221,83.03722,345.79,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.17,7.62,D
21.58574,83.47562,336.24,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.47,2.47,D
21.58764,82.89222,334.31,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.82,2.66,D
21.59039,82.88796,334.77,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.85,2.67,D
21.59173,82.1811,336.28,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.98,3.05,D
21.5954,82.98944,350.42,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.6,3.86,D
21.59595,82.99314,333.37,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.29,3.86,D
21.60829,83.42208,333.72,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.84,2.53,D
21.61077,82.93373,335.16,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.4,2.84,D
21.61777,80.25101,330.11,0.42,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.22,1.69,D
21.62226,85.63499,334.27,0.46,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.25,3.92,D
21.62324,82.23225,335.77,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.04,1.78,D
21.62624,83.91918,332.6,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.78,2.26,D
21.62964,84.11179,330.09,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.28,1.8,D
21.63124,83.55668,332.97,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.81,3.35,D
21.63562,83.14606,345.83,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.94,5.75,D
21.63742,82.90617,333.38,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.4,8.39,D
21.63797,82.90987,343.45,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.56,8.39,D
21.64127,82.90929,334.26,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,308.74,8.39,D
21.64311,81.76637,338.14,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.83,3.33,D
21.65332,84.08421,336.12,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.67,2.84,D
21.65977,83.93725,344.88,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.58,8.62,D
21.66161,84.3382,332.93,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.02,6.31,D
21.66216,84.34213,355.49,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.1,6.31,D
21.66271,84.34605,333.23,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.06,2.68,D
21.66926,82.84768,337.48,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.65,8.73,D
21.67255,82.84712,351.55,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,311.46,8.73,D
21.67812,84.04066,335.84,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.45,5.05,D
21.68189,83.18372,334.93,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.83,3.37,D
21.68465,83.17944,348.33,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.95,3.78,D
21.6852,83.18317,333.11,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.34,3.78,D
21.694,82.49184,342.08,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.32,11.19,D
21.69408,82.99136,352.16,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.75,7.44,D
21.69738,82.9908,346.76,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.09,6.56,D
21.70383,82.80767,338.45,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.26,3.95,D
21.70697,82.71631,345.47,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.58,4.03,D
21.70803,82.6292,336.95,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.63,3.36,D
21.70858,82.63289,337.24,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.79,3.36,D
21.71079,85.73599,334.39,0.46,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.3,3.4,D
21.71112,83.89783,330.45,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.83,2.3,D
21.71132,82.62863,335.67,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.16,2.84,D
21.71294,83.83871,330.91,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.33,2.48,D
21.71638,86.77756,342.11,0.52,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.71,5.33,D
21.72182,81.81294,340.3,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.01,5.3,D
21.7224,81.81664,347.4,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.38,5.66,D
21.72461,82.07042,332.93,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.57,3.43,D
21.72517,82.0741,338.41,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.86,4.41,D
21.72544,83.71181,332.98,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.55,1.79,D
21.7257,81.81604,354.84,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,312.76,5.66,D
21.72627,81.81975,333.86,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,307.91,5.66,D
21.72894,83.4826,341.49,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.21,3.4,D
21.73038,84.91087,334.48,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.13,2.53,D
21.73319,81.86413,336.59,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.7,3.17,D
21.7429,83.95161,342.79,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.22,4.7,D
21.74538,84.91691,335.05,0.43,0.38,2026-01-16,741,N20,VIIRS,l,2.0NRT,308.6,6.73,D
21.74578,83.31829,334.32,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.79,2.78,D
21.74759,83.81735,334.81,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,309.67,2.95,D
21.75021,84.5714,336.64,0.42,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.68,6.97,D
21.75138,82.62549,337.2,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.08,4.55,D
21.75168,82.87532,340.49,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.9,4.38,D
21.75192,83.22157,331.64,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.9,3.24,D
21.75247,83.2253,340.58,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.49,3.24,D
21.75364,84.57085,329.1,0.42,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.79,6.97,D
21.75411,84.1757,339.14,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.02,8.03,D
21.75467,82.62492,340.82,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.68,4.55,D
21.75498,82.87476,334.64,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.73,3.67,D
21.75578,83.22474,344.88,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.2,3.24,D
21.75624,80.30288,332.98,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.84,2.17,D
21.76396,83.39586,336.83,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.11,2.8,D
21.7687,83.10432,333.84,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.96,9.92,D
21.76902,83.15372,340.08,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.31,5.39,D
21.76925,83.10804,346.6,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.7,9.92,D
21.76957,83.15745,342.77,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.72,15.64,D
21.77087,82.34969,350.04,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,316.38,23.16,D
21.77143,82.35336,346.62,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.23,10.02,D
21.77416,82.34911,367.0,0.38,0.36,2026-01-16,741,N20,VIIRS,h,2.0NRT,313.81,23.16,D
21.77472,82.35279,352.65,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.91,10.02,D
21.77646,81.92477,332.79,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.23,2.21,D
21.77664,87.5728,340.37,0.38,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.45,4.05,D
21.77704,82.39018,340.14,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.48,2.9,D
21.77915,83.8317,330.88,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.55,3.08,D
21.78193,82.8967,333.68,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.54,3.99,D
21.78849,82.85005,336.38,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.65,17.08,D
21.78856,82.5586,336.48,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.45,2.99,D
21.78904,82.85375,340.99,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,312.43,17.08,D
21.79016,83.13501,332.79,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.83,1.77,D
21.79178,82.84949,336.16,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.64,5.26,D
21.79234,82.85319,344.98,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.92,5.26,D
21.79591,80.2224,337.78,0.42,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.36,3.11,D
21.79783,82.57177,334.0,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.14,2.92,D
21.80936,84.17474,337.08,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.51,2.39,D
21.81265,82.83074,341.58,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.27,4.92,D
21.81388,83.08903,333.7,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.23,1.93,D
21.81441,84.18588,354.49,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.25,11.11,D
21.81443,83.09275,331.11,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.41,1.93,D
21.81474,82.75459,338.96,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.59,8.92,D
21.81497,84.18978,339.96,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.21,11.11,D
21.81538,84.18582,346.42,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,312.45,15.9,D
21.81593,84.18973,337.66,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.24,15.9,D
21.81803,82.75402,332.59,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,307.47,6.13,D
21.81859,82.75771,338.04,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.91,6.13,D
21.81877,84.18528,341.13,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.04,15.9,D
21.81981,83.876,337.17,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.1,2.5,D
21.82779,82.47964,334.03,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.4,2.44,D
21.82835,82.48331,333.02,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.19,2.44,D
21.83108,82.47906,337.98,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.59,1.91,D
21.84017,82.25056,352.72,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.23,5.57,D
21.84073,82.25425,333.84,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.87,5.57,D
21.84346,82.24998,336.83,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.37,4.54,D
21.84402,82.25367,350.92,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.77,4.54,D
21.84458,82.25735,333.64,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.76,2.93,D
21.84633,82.96548,334.32,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.57,2.42,D
21.84688,82.96918,339.67,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.46,3.89,D
21.84743,82.9729,340.79,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.43,3.89,D
21.8497,83.07914,351.12,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.52,6.79,D
21.85018,82.96862,349.93,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.64,4.1,D
21.85044,82.54,345.92,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.35,7.2,D
21.85063,73.11217,340.59,0.34,0.56,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.18,2.48,D
21.85073,82.97234,334.71,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.46,4.1,D
21.85098,86.01416,337.46,0.48,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.42,2.57,D
21.85101,86.01475,333.74,0.48,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.71,4.55,D
21.85227,84.27607,332.71,0.41,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.95,3.2,D
21.85373,82.53943,333.78,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.07,2.65,D
21.8573,84.91713,333.68,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.35,2.68,D
21.85786,84.92125,334.36,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.68,2.68,D
21.85956,84.93368,331.83,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.24,2.66,D
21.86304,84.08241,335.72,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.55,2.27,D
21.8676,84.26157,341.63,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.69,5.74,D
21.869,84.17316,339.61,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.78,3.45,D
21.86979,86.80638,332.67,0.52,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.49,9.19,D
21.87042,86.8114,333.8,0.52,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.38,9.19,D
21.87099,84.26102,346.18,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.28,5.74,D
21.87617,82.84614,352.93,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.45,10.12,D
