id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
84638,13.046,106.603,321.6,2063.0,1072.0,2026-01-18,703,Him9,NaN,75,1.1NRT,302.2,66.5,D
84639,13.179,107.514,314.6,2055.0,1110.0,2026-01-18,703,Him9,NaN,68,1.1NRT,299.2,32.1,D
84640,13.504,77.12,313.3,2086.0,245.0,2026-01-18,703,Him9,NaN,85,1.1NRT,301.4,82.8,D
84641,16.423,96.16,323.0,1909.0,728.0,2026-01-18,703,Him9,NaN,63,1.1NRT,302.0,74.4,D
84642,19.583,100.913,308.4,1745.0,924.0,2026-01-18,703,Him9,NaN,74,1.1NRT,298.2,30.6,D
84643,20.949,81.997,311.5,1723.0,432.0,2026-01-18,703,Him9,NaN,82,1.1NRT,300.9,58.9,D
84644,21.389,99.952,313.2,1660.0,915.0,2026-01-18,703,Him9,NaN,85,1.1NRT,293.5,69.1,D
84645,18.6,75.45,307.2,1207.0,2830.0,2026-01-18,708,Met9,NaN,87,1.1NRT,303.0,34.9,D
84646,18.8,96.38,305.6,1227.0,3307.0,2026-01-18,708,Met9,NaN,52,1.1NRT,303.5,133.8,D
84647,18.87,96.35,308.7,1225.0,3306.0,2026-01-18,708,Met9,NaN,51,1.1NRT,306.2,192.6,D
84648,18.93,96.39,306.7,1223.0,3306.0,2026-01-18,708,Met9,NaN,61,1.1NRT,304.1,135.2,D
84649,18.98,96.37,308.5,1221.0,3305.0,2026-01-18,708,Met9,NaN,53,1.1NRT,305.9,182.6,D
84650,19.21,96.31,308.8,1214.0,3302.0,2026-01-18,708,Met9,NaN,61,1.1NRT,305.9,214.9,D
84651,19.23,96.33,306.4,1213.0,3302.0,2026-01-18,708,Met9,NaN,57,1.1NRT,303.8,154.7,D
84652,19.98,97.28,301.2,1191.0,3311.0,2026-01-18,708,Met9,NaN,59,1.1NRT,298.1,78.4,D
84653,20.95,82.05,308.7,1138.0,2986.0,2026-01-18,708,Met9,NaN,88,1.1NRT,305.7,92.1,D
84654,20.96,85.16,304.3,1142.0,3060.0,2026-01-18,708,Met9,NaN,74,1.1NRT,302.1,41.2,D
84655,27.97,86.03,301.6,927.0,3007.0,2026-01-18,709,Met9,NaN,74,1.1NRT,289.0,140.0,D
84656,28.01,86.05,320.0,926.0,3007.0,2026-01-18,709,Met9,NaN,96,1.1NRT,290.2,566.4,D
84657,29.65,72.73,299.0,857.0,2669.0,2026-01-18,709,Met9,NaN,61,1.1NRT,294.8,60.0,D
84658,22.419,104.604,309.7,1601.0,1093.0,2026-01-18,712,Him9,NaN,76,1.1NRT,293.7,40.0,D
84659,22.42,104.577,310.0,1601.0,1092.0,2026-01-18,712,Him9,NaN,76,1.1NRT,294.4,42.4,D
84660,23.599,112.777,311.6,1529.0,1429.0,2026-01-18,712,Him9,NaN,84,1.1NRT,294.1,46.5,D
84661,23.6,112.753,303.9,1529.0,1428.0,2026-01-18,712,Him9,NaN,60,1.1NRT,293.3,19.2,D
84662,23.788,101.585,302.3,1543.0,1005.0,2026-01-18,712,Him9,NaN,75,1.1NRT,288.5,30.3,D
84663,24.946,113.604,304.1,1464.0,1479.0,2026-01-18,712,Him9,NaN,75,1.1NRT,293.5,20.0,D
84664,25.84,119.176,303.0,1413.0,1728.0,2026-01-18,712,Him9,NaN,75,1.1NRT,290.4,25.8,D
84665,25.862,119.171,302.0,1412.0,1728.0,2026-01-18,712,Him9,NaN,74,1.1NRT,290.2,23.4,D
84666,25.988,98.545,303.2,1449.0,940.0,2026-01-18,712,Him9,NaN,71,1.1NRT,288.3,43.9,D
84667,26.567,118.759,310.5,1380.0,1717.0,2026-01-18,712,Him9,NaN,72,1.1NRT,292.4,45.7,D
84668,26.568,118.736,305.7,1380.0,1716.0,2026-01-18,712,Him9,NaN,77,1.1NRT,292.4,29.6,D
84669,27.059,104.873,305.0,1385.0,1170.0,2026-01-18,712,Him9,NaN,78,1.1NRT,292.8,29.0,D
84670,27.233,105.357,305.9,1376.0,1190.0,2026-01-18,712,Him9,NaN,73,1.1NRT,295.3,24.6,D
84671,27.987,85.942,298.7,1395.0,644.0,2026-01-18,712,Him9,NaN,63,1.1NRT,282.7,43.9,D
84672,28.015,85.868,310.3,1394.0,643.0,2026-01-18,712,Him9,NaN,74,1.1NRT,286.1,111.6,D
84673,28.083,98.554,302.3,1355.0,977.0,2026-01-18,712,Him9,NaN,75,1.1NRT,287.1,45.8,D
84674,28.433,83.83,304.2,1382.0,610.0,2026-01-18,712,Him9,NaN,64,1.1NRT,283.7,80.4,D
84675,13.046,106.603,322.3,2063.0,1072.0,2026-01-18,713,Him9,NaN,73,1.1NRT,302.2,71.8,D
84676,13.432,103.03,321.2,2048.0,936.0,2026-01-18,713,Him9,NaN,55,1.1NRT,297.0,74.4,D
84677,13.433,103.003,319.0,2048.0,935.0,2026-01-18,713,Him9,NaN,58,1.1NRT,295.1,56.3,D
84678,14.11,104.792,321.9,2011.0,1009.0,2026-01-18,713,Him9,NaN,63,1.1NRT,297.0,70.4,D
84679,19.122,104.84,314.7,1760.0,1061.0,2026-01-18,713,Him9,NaN,76,1.1NRT,294.1,57.9,D
84680,19.57,95.404,315.9,1757.0,744.0,2026-01-18,713,Him9,NaN,87,1.1NRT,301.9,45.5,D
84681,19.657,102.637,305.4,1738.0,986.0,2026-01-18,713,Him9,NaN,56,1.1NRT,295.0,25.9,D
84682,20.15,96.858,310.9,1726.0,797.0,2026-01-18,713,Him9,NaN,65,1.1NRT,298.9,47.0,D
84683,20.406,97.189,312.1,1713.0,811.0,2026-01-18,713,Him9,NaN,83,1.1NRT,301.5,34.2,D
84684,20.428,97.179,312.9,1712.0,811.0,2026-01-18,713,Him9,NaN,84,1.1NRT,301.6,39.6,D
84685,21.346,98.151,312.9,1666.0,855.0,2026-01-18,713,Him9,NaN,81,1.1NRT,296.6,57.3,D
84686,21.389,99.952,308.9,1660.0,915.0,2026-01-18,713,Him9,NaN,82,1.1NRT,293.5,49.4,D
84687,22.592,95.598,316.2,1613.0,794.0,2026-01-18,722,Him9,NaN,72,1.1NRT,300.1,52.6,D
84688,23.087,101.536,301.2,1576.0,993.0,2026-01-18,722,Him9,NaN,74,1.1NRT,290.8,23.3,D
84689,23.599,112.777,305.1,1529.0,1429.0,2026-01-18,722,Him9,NaN,76,1.1NRT,293.8,24.3,D
84690,24.024,102.468,303.9,1530.0,1039.0,2026-01-18,722,Him9,NaN,77,1.1NRT,291.2,27.7,D
84691,25.557,94.882,298.6,1478.0,822.0,2026-01-18,722,Him9,NaN,51,1.1NRT,284.7,23.5,D
84692,25.84,119.176,302.6,1413.0,1728.0,2026-01-18,722,Him9,NaN,75,1.1NRT,290.3,24.9,D
84693,25.862,119.171,301.5,1412.0,1728.0,2026-01-18,722,Him9,NaN,74,1.1NRT,289.9,22.4,D
84694,26.593,102.387,305.4,1412.0,1076.0,2026-01-18,722,Him9,NaN,73,1.1NRT,295.4,27.9,D
84695,27.059,104.873,303.0,1385.0,1170.0,2026-01-18,722,Him9,NaN,76,1.1NRT,292.5,22.9,D
84696,27.412,105.334,304.4,1368.0,1192.0,2026-01-18,722,Him9,NaN,78,1.1NRT,292.6,27.2,D
84697,28.015,85.868,309.3,1394.0,643.0,2026-01-18,722,Him9,NaN,67,1.1NRT,285.4,105.1,D
84698,28.06,98.568,303.4,1356.0,977.0,2026-01-18,722,Him9,NaN,65,1.1NRT,288.4,50.3,D
84699,28.081,98.588,307.1,1355.0,978.0,2026-01-18,722,Him9,NaN,80,1.1NRT,284.9,63.6,D
84700,28.083,98.554,311.3,1355.0,977.0,2026-01-18,722,Him9,NaN,84,1.1NRT,287.4,86.6,D
84701,12.503,106.58,325.1,2091.0,1067.0,2026-01-18,723,Him9,NaN,83,1.1NRT,300.8,81.9,D
84702,12.523,106.552,322.7,2090.0,1066.0,2026-01-18,723,Him9,NaN,76,1.1NRT,301.6,67.6,D
84703,12.523,106.576,332.5,2090.0,1067.0,2026-01-18,723,Him9,NaN,96,1.1NRT,301.1,133.6,D
84704,12.584,106.466,313.3,2087.0,1063.0,2026-01-18,723,Him9,NaN,64,1.1NRT,295.5,27.3,D
84705,12.723,106.316,317.1,2080.0,1058.0,2026-01-18,723,Him9,NaN,71,1.1NRT,298.2,36.9,D
84706,12.82,77.11,312.5,1404.0,2909.0,2026-01-18,723,Met9,NaN,91,1.1NRT,308.0,62.4,D
84707,13.632,106.564,317.1,2033.0,1075.0,2026-01-18,723,Him9,NaN,76,1.1NRT,300.5,39.2,D
84708,13.968,104.227,319.7,2019.0,986.0,2026-01-18,723,Him9,NaN,75,1.1NRT,301.8,47.1,D
84709,14.031,106.981,312.8,2012.0,1095.0,2026-01-18,723,Him9,NaN,70,1.1NRT,299.7,36.9,D
84710,14.13,77.92,311.1,1360.0,2925.0,2026-01-18,723,Met9,NaN,74,1.1NRT,308.1,46.3,D
84711,15.907,108.064,314.6,1915.0,1155.0,2026-01-18,723,Him9,NaN,64,1.1NRT,295.4,46.9,D
84712,18.55,95.56,308.7,1234.0,3295.0,2026-01-18,723,Met9,NaN,88,1.1NRT,304.8,141.5,D
84713,18.8,96.38,305.8,1227.0,3307.0,2026-01-18,723,Met9,NaN,54,1.1NRT,303.8,141.1,D
84714,18.89,96.37,309.4,1224.0,3306.0,2026-01-18,723,Met9,NaN,57,1.1NRT,306.7,206.1,D
84715,18.98,96.37,308.8,1221.0,3305.0,2026-01-18,723,Met9,NaN,57,1.1NRT,305.9,196.6,D
84716,19.108,99.453,306.6,1771.0,868.0,2026-01-18,723,Him9,NaN,62,1.1NRT,296.4,32.2,D
84717,19.21,96.31,309.0,1214.0,3302.0,2026-01-18,723,Met9,NaN,61,1.1NRT,306.1,218.0,D
84718,19.23,96.33,306.4,1213.0,3302.0,2026-01-18,723,Met9,NaN,54,1.1NRT,303.9,155.9,D
84719,20.07,100.3,300.3,1193.0,3358.0,2026-01-18,723,Met9,NaN,66,1.1NRT,297.6,106.3,D
84720,20.1,100.32,300.0,1192.0,3358.0,2026-01-18,723,Met9,NaN,58,1.1NRT,297.6,86.6,D
84721,20.15,96.858,309.6,1726.0,797.0,2026-01-18,723,Him9,NaN,62,1.1NRT,298.5,41.9,D
84722,20.39,97.23,302.0,1178.0,3306.0,2026-01-18,723,Met9,NaN,52,1.1NRT,299.6,87.2,D
84723,20.42,97.25,302.8,1177.0,3306.0,2026-01-18,723,Met9,NaN,60,1.1NRT,300.2,119.9,D
84724,20.95,82.05,307.9,1138.0,2986.0,2026-01-18,723,Met9,NaN,85,1.1NRT,305.9,75.8,D
84725,21.389,99.952,306.9,1660.0,915.0,2026-01-18,723,Him9,NaN,80,1.1NRT,293.4,41.7,D
84726,27.97,86.03,298.5,927.0,3007.0,2026-01-18,724,Met9,NaN,68,1.1NRT,289.1,92.1,D
84727,28.01,86.05,319.6,926.0,3007.0,2026-01-18,724,Met9,NaN,96,1.1NRT,290.7,558.0,D
84728,29.64,72.69,301.8,857.0,2668.0,2026-01-18,724,Met9,NaN,55,1.1NRT,296.7,72.3,D
84729,29.65,72.73,300.2,857.0,2669.0,2026-01-18,724,Met9,NaN,68,1.1NRT,295.6,69.5,D
84730,21.346,103.292,307.3,1655.0,1031.0,2026-01-18,732,Him9,NaN,80,1.1NRT,294.0,29.5,D
84731,21.347,103.264,313.1,1655.0,1030.0,2026-01-18,732,Him9,NaN,85,1.1NRT,292.5,54.0,D
84732,22.419,104.604,315.5,1601.0,1093.0,2026-01-18,732,Him9,NaN,84,1.1NRT,293.8,67.4,D
84733,22.42,104.577,310.4,1601.0,1092.0,2026-01-18,732,Him9,NaN,66,1.1NRT,294.2,44.6,D
84734,22.482,95.654,318.0,1618.0,794.0,2026-01-18,732,Him9,NaN,86,1.1NRT,301.2,58.4,D
84735,22.656,95.598,313.1,1610.0,795.0,2026-01-18,732,Him9,NaN,80,1.1NRT,300.0,36.4,D
84736,28.015,85.868,308.3,1394.0,643.0,2026-01-18,732,Him9,NaN,70,1.1NRT,285.2,101.0,D
84737,28.04,85.843,303.9,1393.0,643.0,2026-01-18,732,Him9,NaN,56,1.1NRT,283.8,72.5,D
84738,28.058,98.601,323.8,1356.0,978.0,2026-01-18,732,Him9,NaN,92,1.1NRT,286.4,164.3,D
84739,28.06,98.568,337.1,1356.0,977.0,2026-01-18,732,Him9,NaN,98,1.1NRT,288.8,288.8,D
84740,28.081,98.588,360.1,1355.0,978.0,2026-01-18,732,Him9,NaN,100,1.1NRT,288.1,632.2,D
84741,28.083,98.554,382.2,1355.0,977.0,2026-01-18,732,Him9,NaN,100,1.1NRT,290.8,1194.8,D
84742,28.105,98.574,334.8,1354.0,978.0,2026-01-18,732,Him9,NaN,97,1.1NRT,283.2,262.6,D
84743,28.107,98.54,355.8,1354.0,977.0,2026-01-18,732,Him9,NaN,100,1.1NRT,285.0,554.1,D
84744,12.466,106.512,323.6,2093.0,1064.0,2026-01-18,733,Him9,NaN,74,1.1NRT,300.7,71.1,D
84745,12.523,106.576,319.7,2090.0,1067.0,2026-01-18,733,Him9,NaN,59,1.1NRT,300.5,50.9,D
84746,13.046,106.603,324.0,2063.0,1072.0,2026-01-18,733,Him9,NaN,64,1.1NRT,301.8,82.9,D
84747,13.968,104.253,318.4,2019.0,987.0,2026-01-18,733,Him9,NaN,65,1.1NRT,302.2,39.2,D
84748,14.031,106.981,311.2,2012.0,1095.0,2026-01-18,733,Him9,NaN,65,1.1NRT,299.1,31.3,D
84749,14.11,104.792,319.8,2011.0,1009.0,2026-01-18,733,Him9,NaN,81,1.1NRT,296.9,61.4,D
84750,16.423,96.16,317.1,1909.0,728.0,2026-01-18,733,Him9,NaN,55,1.1NRT,301.4,42.7,D
84751,18.2,102.312,309.5,1810.0,957.0,2026-01-18,733,Him9,NaN,54,1.1NRT,293.9,28.9,D
84752,19.22,105.494,307.6,1754.0,1087.0,2026-01-18,733,Him9,NaN,61,1.1NRT,294.3,25.0,D
84753,21.389,99.952,304.1,1660.0,915.0,2026-01-18,733,Him9,NaN,77,1.1NRT,293.2,30.9,D
84754,18.8,96.38,305.8,1227.0,3307.0,2026-01-18,738,Met9,NaN,57,1.1NRT,303.7,140.4,D
84755,18.89,96.37,309.2,1224.0,3306.0,2026-01-18,738,Met9,NaN,80,1.1NRT,306.5,278.1,D
84756,19.21,96.31,309.0,1214.0,3302.0,2026-01-18,738,Met9,NaN,64,1.1NRT,305.9,223.4,D
84757,19.23,96.33,306.4,1213.0,3302.0,2026-01-18,738,Met9,NaN,60,1.1NRT,303.5,165.4,D
84758,19.77,100.17,300.0,1202.0,3359.0,2026-01-18,738,Met9,NaN,62,1.1NRT,297.4,86.7,D
84759,20.07,100.3,300.8,1193.0,3358.0,2026-01-18,738,Met9,NaN,71,1.1NRT,297.9,114.4,D
84760,20.1,100.32,300.4,1192.0,3358.0,2026-01-18,738,Met9,NaN,64,1.1NRT,298.1,101.2,D
84761,20.95,82.05,308.0,1138.0,2986.0,2026-01-18,738,Met9,NaN,83,1.1NRT,306.1,74.4,D
84762,27.97,86.03,307.1,927.0,3007.0,2026-01-18,739,Met9,NaN,85,1.1NRT,289.5,248.5,D
84763,28.0,86.0,317.8,926.0,3006.0,2026-01-18,739,Met9,NaN,93,1.1NRT,292.5,496.4,D
84764,28.01,86.05,335.4,926.0,3007.0,2026-01-18,739,Met9,NaN,98,1.1NRT,292.8,1415.0,D
84765,28.01,86.1,323.9,926.0,3008.0,2026-01-18,739,Met9,NaN,98,1.1NRT,290.3,708.1,D
84766,28.04,86.02,311.3,925.0,3006.0,2026-01-18,739,Met9,NaN,89,1.1NRT,293.3,327.9,D
84767,28.04,86.07,335.7,925.0,3007.0,2026-01-18,739,Met9,NaN,98,1.1NRT,291.1,1413.9,D
84768,28.04,86.12,327.4,925.0,3008.0,2026-01-18,739,Met9,NaN,100,1.1NRT,284.8,828.5,D
84769,32.97,74.42,298.0,764.0,2680.0,2026-01-18,740,Met9,NaN,77,1.1NRT,295.1,49.3,D
84770,22.482,95.654,315.2,1618.0,794.0,2026-01-18,742,Him9,NaN,79,1.1NRT,300.5,41.3,D
84771,22.656,95.598,312.8,1610.0,795.0,2026-01-18,742,Him9,NaN,82,1.1NRT,299.8,36.6,D
84772,22.68,97.662,309.3,1604.0,859.0,2026-01-18,742,Him9,NaN,82,1.1NRT,295.9,44.1,D
84773,23.065,101.545,304.8,1577.0,993.0,2026-01-18,742,Him9,NaN,78,1.1NRT,290.9,36.4,D
84774,23.087,101.536,308.7,1576.0,993.0,2026-01-18,742,Him9,NaN,82,1.1NRT,290.8,52.6,D
84775,24.002,102.477,305.0,1531.0,1039.0,2026-01-18,742,Him9,NaN,78,1.1NRT,291.3,34.7,D
84776,24.024,102.468,311.7,1530.0,1039.0,2026-01-18,742,Him9,NaN,84,1.1NRT,290.8,61.2,D
84777,24.025,102.438,303.1,1530.0,1038.0,2026-01-18,742,Him9,NaN,76,1.1NRT,292.1,28.3,D
84778,25.83,105.284,304.0,1440.0,1166.0,2026-01-18,742,Him9,NaN,77,1.1NRT,293.3,24.5,D
84779,26.629,102.135,305.5,1411.0,1068.0,2026-01-18,742,Him9,NaN,79,1.1NRT,289.4,36.3,D
84780,27.074,101.288,303.8,1393.0,1047.0,2026-01-18,742,Him9,NaN,77,1.1NRT,289.5,39.0,D
84781,27.711,92.165,307.8,1389.0,787.0,2026-01-18,742,Him9,NaN,74,1.1NRT,285.7,74.6,D
84782,28.015,85.868,312.9,1394.0,643.0,2026-01-18,742,Him9,NaN,72,1.1NRT,284.7,136.9,D
84783,28.058,98.601,303.4,1356.0,978.0,2026-01-18,742,Him9,NaN,76,1.1NRT,286.0,51.0,D
84784,28.06,98.568,311.3,1356.0,977.0,2026-01-18,742,Him9,NaN,84,1.1NRT,288.3,88.6,D
84785,28.081,98.588,325.1,1355.0,978.0,2026-01-18,742,Him9,NaN,93,1.1NRT,285.2,174.7,D
84786,28.083,98.554,334.0,1355.0,977.0,2026-01-18,742,Him9,NaN,97,1.1NRT,288.3,257.0,D
84787,28.105,98.574,307.4,1354.0,978.0,2026-01-18,742,Him9,NaN,65,1.1NRT,282.0,65.5,D
84788,28.535,100.856,301.6,1329.0,1058.0,2026-01-18,742,Him9,NaN,63,1.1NRT,291.3,39.7,D
84789,12.354,107.149,314.4,2098.0,1089.0,2026-01-18,743,Him9,NaN,58,1.1NRT,295.1,40.3,D
84790,12.374,107.145,316.8,2097.0,1089.0,2026-01-18,743,Him9,NaN,68,1.1NRT,297.8,48.0,D
84791,12.503,106.58,318.9,2091.0,1067.0,2026-01-18,743,Him9,NaN,60,1.1NRT,299.9,48.9,D
84792,12.523,106.576,328.3,2090.0,1067.0,2026-01-18,743,Him9,NaN,87,1.1NRT,301.3,105.8,D
84793,13.046,106.603,323.2,2063.0,1072.0,2026-01-18,743,Him9,NaN,57,1.1NRT,301.3,78.4,D
84794,13.27,107.006,330.3,2051.0,1090.0,2026-01-18,743,Him9,NaN,95,1.1NRT,298.4,123.1,D
84795,13.289,107.002,328.3,2050.0,1090.0,2026-01-18,743,Him9,NaN,94,1.1NRT,299.4,110.3,D
84796,13.334,106.772,318.2,2048.0,1081.0,2026-01-18,743,Him9,NaN,66,1.1NRT,298.9,49.0,D
84797,13.353,106.768,322.6,2047.0,1081.0,2026-01-18,743,Him9,NaN,80,1.1NRT,301.2,70.0,D
84798,13.435,106.628,315.8,2043.0,1076.0,2026-01-18,743,Him9,NaN,73,1.1NRT,303.1,32.9,D
84799,14.031,106.981,312.6,2012.0,1095.0,2026-01-18,743,Him9,NaN,73,1.1NRT,298.8,37.5,D
84800,19.542,105.608,305.5,1738.0,1095.0,2026-01-18,743,Him9,NaN,57,1.1NRT,293.6,21.8,D
84801,20.406,97.189,311.9,1713.0,811.0,2026-01-18,743,Him9,NaN,80,1.1NRT,300.4,36.9,D
84802,20.428,97.179,312.3,1712.0,811.0,2026-01-18,743,Him9,NaN,78,1.1NRT,300.4,39.9,D
84803,20.96,103.07,312.1,1674.0,1018.0,2026-01-18,743,Him9,NaN,84,1.1NRT,293.0,57.7,D
84804,20.961,103.042,310.3,1674.0,1017.0,2026-01-18,743,Him9,NaN,83,1.1NRT,292.9,50.6,D
84805,22.68,97.662,311.1,1604.0,859.0,2026-01-18,752,Him9,NaN,84,1.1NRT,295.7,53.3,D
84806,23.065,101.545,313.6,1577.0,993.0,2026-01-18,752,Him9,NaN,86,1.1NRT,291.0,74.5,D
84807,23.087,101.536,314.9,1576.0,993.0,2026-01-18,752,Him9,NaN,87,1.1NRT,290.5,81.7,D
84808,24.002,102.477,301.8,1531.0,1039.0,2026-01-18,752,Him9,NaN,74,1.1NRT,290.9,24.7,D
84809,24.024,102.468,303.5,1530.0,1039.0,2026-01-18,752,Him9,NaN,77,1.1NRT,290.3,29.8,D
84810,28.015,85.868,315.3,1394.0,643.0,2026-01-18,752,Him9,NaN,77,1.1NRT,284.4,159.3,D
84811,28.081,98.588,314.7,1355.0,978.0,2026-01-18,752,Him9,NaN,86,1.1NRT,284.9,104.6,D
84812,28.083,98.554,320.1,1355.0,977.0,2026-01-18,752,Him9,NaN,90,1.1NRT,287.9,141.2,D
84813,28.248,84.822,301.1,1387.0,626.0,2026-01-18,752,Him9,NaN,74,1.1NRT,285.7,59.9,D
84814,12.404,106.697,318.4,2096.0,1071.0,2026-01-18,753,Him9,NaN,67,1.1NRT,298.0,57.2,D
84815,12.503,106.58,318.6,2091.0,1067.0,2026-01-18,753,Him9,NaN,53,1.1NRT,299.2,49.8,D
84816,12.98,78.87,306.9,1400.0,2957.0,2026-01-18,753,Met9,NaN,70,1.1NRT,303.9,34.5,D
84817,13.046,106.603,321.9,2063.0,1072.0,2026-01-18,753,Him9,NaN,55,1.1NRT,301.1,72.8,D
84818,13.27,107.006,316.5,2051.0,1090.0,2026-01-18,753,Him9,NaN,74,1.1NRT,297.0,44.5,D
84819,13.49,77.19,311.6,1381.0,2908.0,2026-01-18,753,Met9,NaN,72,1.1NRT,308.4,35.7,D
84820,13.836,106.223,311.3,2023.0,1063.0,2026-01-18,753,Him9,NaN,67,1.1NRT,299.0,31.6,D
84821,13.949,104.231,318.3,2020.0,986.0,2026-01-18,753,Him9,NaN,89,1.1NRT,300.4,42.8,D
84822,13.968,104.227,323.8,2019.0,986.0,2026-01-18,753,Him9,NaN,92,1.1NRT,301.7,75.4,D
84823,13.968,104.253,318.9,2019.0,987.0,2026-01-18,753,Him9,NaN,75,1.1NRT,301.4,45.3,D
84824,14.031,106.981,311.1,2012.0,1095.0,2026-01-18,753,Him9,NaN,67,1.1NRT,298.7,32.5,D
84825,17.21,80.8,306.7,1259.0,2983.0,2026-01-18,753,Met9,NaN,84,1.1NRT,304.4,64.1,D
84826,18.2,102.312,317.9,1810.0,957.0,2026-01-18,753,Him9,NaN,89,1.1NRT,295.0,72.1,D
84827,18.22,102.306,310.6,1809.0,957.0,2026-01-18,753,Him9,NaN,66,1.1NRT,296.4,33.3,D
84828,18.8,96.38,305.3,1227.0,3307.0,2026-01-18,753,Met9,NaN,52,1.1NRT,303.5,134.5,D
84829,18.87,96.35,308.7,1225.0,3306.0,2026-01-18,753,Met9,NaN,52,1.1NRT,305.9,195.0,D
84830,18.89,96.37,309.0,1224.0,3306.0,2026-01-18,753,Met9,NaN,59,1.1NRT,306.2,205.3,D
84831,18.96,96.35,308.2,1222.0,3305.0,2026-01-18,753,Met9,NaN,54,1.1NRT,305.1,185.5,D
84832,18.98,96.37,308.5,1221.0,3305.0,2026-01-18,753,Met9,NaN,59,1.1NRT,305.5,196.7,D
84833,19.21,96.31,308.7,1214.0,3302.0,2026-01-18,753,Met9,NaN,64,1.1NRT,305.5,221.6,D
84834,19.73,100.14,300.0,1203.0,3359.0,2026-01-18,753,Met9,NaN,64,1.1NRT,297.2,79.7,D
84835,19.989,97.211,310.4,1733.0,806.0,2026-01-18,753,Him9,NaN,70,1.1NRT,298.9,38.9,D
84836,20.15,96.858,308.3,1726.0,797.0,2026-01-18,753,Him9,NaN,62,1.1NRT,297.7,38.5,D
84837,20.297,93.229,310.1,1727.0,690.0,2026-01-18,753,Him9,NaN,67,1.1NRT,299.2,37.6,D
84838,20.39,97.23,302.0,1178.0,3306.0,2026-01-18,753,Met9,NaN,55,1.1NRT,299.1,92.2,D
84839,20.42,97.25,302.4,1177.0,3306.0,2026-01-18,753,Met9,NaN,59,1.1NRT,299.3,112.5,D
84840,10.319,77.506,302.8,2240.0,220.0,2026-01-18,754,Him9,NaN,64,1.1NRT,286.0,57.5,D
84841,20.95,82.05,307.6,1138.0,2986.0,2026-01-18,754,Met9,NaN,81,1.1NRT,305.9,67.1,D
84842,22.33,97.5,300.0,1118.0,3290.0,2026-01-18,754,Met9,NaN,70,1.1NRT,296.7,94.6,D
84843,22.66,97.67,300.3,1108.0,3289.0,2026-01-18,754,Met9,NaN,72,1.1NRT,295.9,122.9,D
84844,22.66,97.73,300.6,1108.0,3290.0,2026-01-18,754,Met9,NaN,77,1.1NRT,295.6,143.1,D
84845,22.7,97.76,298.9,1107.0,3290.0,2026-01-18,754,Met9,NaN,72,1.1NRT,295.7,86.2,D
84846,27.97,86.03,300.3,927.0,3007.0,2026-01-18,754,Met9,NaN,67,1.1NRT,290.0,114.6,D
84847,28.0,86.0,307.0,926.0,3006.0,2026-01-18,754,Met9,NaN,70,1.1NRT,292.4,229.5,D
84848,28.01,86.05,335.0,926.0,3007.0,2026-01-18,754,Met9,NaN,96,1.1NRT,292.8,1425.3,D
84849,28.01,86.1,320.0,926.0,3008.0,2026-01-18,754,Met9,NaN,88,1.1NRT,290.4,572.7,D
84850,28.04,86.07,335.7,925.0,3007.0,2026-01-18,754,Met9,NaN,94,1.1NRT,291.2,1432.5,D
84851,28.04,86.12,325.7,925.0,3008.0,2026-01-18,754,Met9,NaN,91,1.1NRT,283.9,772.4,D
84852,29.65,72.73,301.2,857.0,2669.0,2026-01-18,754,Met9,NaN,64,1.1NRT,296.5,75.0,D
84853,22.665,97.543,314.3,1605.0,855.0,2026-01-18,802,Him9,NaN,86,1.1NRT,297.6,67.8,D
84854,23.065,101.545,304.0,1577.0,993.0,2026-01-18,802,Him9,NaN,77,1.1NRT,290.7,35.1,D
84855,23.087,101.536,312.5,1576.0,993.0,2026-01-18,802,Him9,NaN,85,1.1NRT,290.5,70.4,D
84856,24.002,102.477,301.9,1531.0,1039.0,2026-01-18,802,Him9,NaN,69,1.1NRT,290.6,25.8,D
84857,24.024,102.468,306.2,1530.0,1039.0,2026-01-18,802,Him9,NaN,79,1.1NRT,290.2,41.0,D
84858,27.326,101.16,303.3,1382.0,1047.0,2026-01-18,802,Him9,NaN,52,1.1NRT,288.5,33.4,D
84859,27.711,92.165,305.0,1389.0,787.0,2026-01-18,802,Him9,NaN,68,1.1NRT,284.0,64.8,D
84860,28.058,98.601,326.4,1356.0,978.0,2026-01-18,802,Him9,NaN,93,1.1NRT,286.5,186.8,D
84861,28.06,98.568,321.5,1356.0,977.0,2026-01-18,802,Him9,NaN,87,1.1NRT,288.4,150.9,D
84862,28.081,98.588,376.2,1355.0,978.0,2026-01-18,802,Him9,NaN,100,1.1NRT,288.4,1015.4,D
84863,28.083,98.554,371.5,1355.0,977.0,2026-01-18,802,Him9,NaN,100,1.1NRT,290.3,892.4,D
84864,28.105,98.574,347.7,1354.0,978.0,2026-01-18,802,Him9,NaN,98,1.1NRT,284.0,426.0,D
84865,28.107,98.54,344.8,1354.0,977.0,2026-01-18,802,Him9,NaN,100,1.1NRT,286.4,383.7,D
84866,12.404,106.697,317.2,2096.0,1071.0,2026-01-18,803,Him9,NaN,62,1.1NRT,298.4,51.9,D
84867,12.706,108.685,308.1,2078.0,1155.0,2026-01-18,803,Him9,NaN,76,1.1NRT,296.3,31.5,D
